262287,9/16/12 3:06 PM,30 Blossom St Boston Ma 02114,-71.067082,42.361988,9/16/12 3:15 PM,150 Tremont St Boston Ma 02111,-71.06371,42.355013
533821,9/28/12 3:41 PM,I-90 @ Stuart St Boston Ma,-71.077677,42.348105,9/28/12 3:46 PM,290 Beacon St Boston Ma 02116,-71.081,42.35324
311320,9/14/12 3:25 PM,Unnamed Road Boston Ma,-71.018435,42.369133,9/14/12 3:42 PM,40 Park Plz Boston Ma 02116,-71.06992,42.351175
667287,9/28/12 3:03 PM,94 Causeway St Boston Ma 02114,-71.062103,42.365178,9/28/12 3:12 PM,143 Tremont St Boston Ma 02111,-71.06292,42.355453
256707,9/12/12 3:03 PM,50 Trilling Way Boston Ma 02210,-71.039937,42.347957,9/12/12 3:13 PM,41 Union St Boston Ma,-71.057095,42.361222
655508,9/20/12 3:10 PM,40 Belvidere St Boston Ma 02115,-71.085503,42.34641,9/20/12 3:22 PM,200 Tremont St Boston Ma 02116,-71.064963,42.352115
337164,9/17/12 3:36 PM,120 Northern Ave Boston Ma 02210,-71.0439,42.351263,9/17/12 3:43 PM,20 Black Falcon Ave Boston Ma 02210,-71.032362,42.344123
655511,9/20/12 3:18 PM,150 Causeway St Boston Ma 02114,-71.06067,42.365842,9/20/12 3:29 PM,30 Midway St Boston Ma 02210,-71.052018,42.344973
655512,9/20/12 3:21 PM,710 Atlantic Ave Boston Ma 02111,-71.055408,42.351473,9/20/12 3:33 PM,Unnamed Road Boston Ma,-71.02148,42.364932
256708,9/12/12 3:04 PM,Dartmouth St Boston Ma,-71.076165,42.34785,9/12/12 3:12 PM,10 Avenue Louis Pasteur Boston Ma 02115,-71.101115,42.340287
679779,9/21/12 3:42 PM,104 Causeway St Boston Ma 02114,-71.06173,42.365335,9/21/12 3:54 PM,30 Edgerly Rd Boston Ma 02115,-71.087912,42.345732
688284,9/24/12 3:18 PM,94 Pearl St Boston Ma 02110,-71.054108,42.355578,9/24/12 3:28 PM,Unnamed Road Boston Ma,-71.019473,42.369163
688285,9/24/12 3:18 PM,97 Congress St Boston Ma 02109,-71.056558,42.359493,9/24/12 3:28 PM,150 Bowdoin St Boston Ma 02108,-71.062552,42.358467
655519,9/20/12 3:30 PM,Commonwealth Ave Boston Ma,-71.124417,42.352118,9/20/12 3:49 PM,Charles St Boston Ma,-71.069213,42.35606
